都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
401005,0000000057,福岡県,北九州市,千仏鍾乳洞,センブツショウニュウドウ,,,福岡県北九州市小倉南区平尾台三丁目2-1,,,,月火水木金土日,09:00,17:00,〔休〕なし（平日）9:00〜17:00（土日祝）9:00〜18:00,800円,大人800円、高校生600円、中学生500円、小学生400円,国の天然記念物に指定され、観光洞は全長1.2㎞で、洞内には約20の見どころがあります。全国でも珍しい鍾乳洞で途中から水温14℃の水の中を歩けます。,,JR石原町駅よりタクシーで約20分,,,千仏鍾乳洞,093-451-0368,,,,,
401005,0000000058,福岡県,北九州市,目白鍾乳洞,メジロショウニュウドウ,,,福岡県北九州市小倉南区三丁目1-1,,,,,10:00,17:00,〔休〕不定休,500円,大人500円、小人（中学生以下）250円,ダイナミックな横穴と一枚天井が見所。ガイド付きのケイビング、キャンプやバーベキューもできます。,,JR石原町駅よりタクシーで約20分,,,目白鍾乳洞（総合案内）,093-451-6315,,,,,
401005,0000000059,福岡県,北九州市,牡鹿鍾乳洞,オジカショウニュウドウ,,,福岡県北九州市小倉南区平尾台,,,,,10:00,17:00,〔休〕不定休（平日）10:00〜17:00（土日祝）10:00〜18:00,500円,中学生以上500円、小学生300円,日本では珍しい垂直型の観光鍾乳洞で、洞底にはカワウソやナウマン象の骨が発見された獣骨殿があります。観光洞の奥で見られるコバルトブルーの泉や滝は神秘的です。,,JR石原町駅よりタクシーで約15分,,,牡鹿鍾乳洞,093-451-0165,,,,,
401005,0000000060,福岡県,北九州市,菅生の滝,スガオノタキ,,,福岡県北九州市小倉南区大字道原,,,,,,,,,,紫川の上流にあり、一ノ滝から三ノ滝まで三段に分かれ、一ノ滝が最も大きく落差は約30mで、北九州市では最大。夏は水しぶきが心地よく、家族連れなどで賑わっています。,,おでかけ交通「道原」バス停から徒歩50分,,,,,,,,,
401005,0000000061,福岡県,北九州市,曽根干潟,ソネヒガタ,,,福岡県北九州市小倉南区大字曽根〜曽根新田,,,,,,,,,,小倉南区の海岸に広がる干潟で、面積は517haと北九州市最大。野鳥をはじめカブトガニなども生息しており、世界的にも数が少なくなっている「ズグロカモメ」の国内有数の越冬地にもなっています。,,曽根新田バス停より徒歩15分,,,,,,,,,
401005,0000000062,福岡県,北九州市,北九州市立総合農事センター,キタキュウシュウシリツソウゴウノウジセンター,,,福岡県北九州市小倉南区横代東町一丁目6-1,,,,月火水木金土日,09:00,16:30,〔休〕年末年始,無料,,産直市場のリニューアル、新設の野外BBQや軽食コーナーでは地産地消のメニューを提供、さらにポニー乗馬やカピバラ、ウサギのふれあいが出来ます。芝生広場、約80品種2000株を誇るバラ園や梅園など四季折々の花が楽しめる公園です。,,バス停「農事センター前」下車すぐ,,,北九州市立総合農事センター,093-961-6045,,,,,
401005,0000000063,福岡県,北九州市,アドベンチャープール,アドベンチャープール,,,福岡県北九州市小倉南区志井公園2-1,,,,,09:00,18:30,〔休〕期間中無休,1200円,フリーパス一般1200円、小・中学生800円,夏季限定のアドベンチャープールは波のプールやウォータースライダーなど6つの個性的なプールを備えた子どもから大人まで楽しめるレジャースポットです。（平成30年度営業日：7月14日〜9月2日、【7月7日、8日はプレオープン】）,,モノレール企救丘駅から徒歩3分,,,アドベンチャープール,093-963-5900,,,,,
401005,0000000064,福岡県,北九州市,小倉競馬場,コクラケイバジョウ,,,福岡県北九州市小倉南区北方4-5-1,,,,,09:00,17:00,レース開催時9：00〜17：00、パークウインズ時（場外販売時）9：20〜17：00,100円,レース開催時100円、パークウインズ時（場外販売時）無料,九州で唯一、中央競馬が開催される競馬場。競馬開催時期には多くのファンで賑わう他、充実した屋内キッズエリアやポニーに乗馬できるポニーリンク、のんびりと過ごすことのできる日本庭園もあり、普段使いに最適なレジャースポットとしても注目されています。,,JR小倉駅より北九州モノレールで約10分、競馬場前駅下車,,,小倉競馬場,093-962-3236,,,,,
401005,0000000065,福岡県,北九州市,市営渡船乗船所,シエイトセンジョウセンショ,,,福岡県北九州市小倉北区浅野3丁目9-1,,,,,,,,,,市営渡船（片道400円）が発着する藍島の玄関口。渡船は上り、下りともに１日３便運行し、小倉から約35分。シーズン中は多くの釣り人が訪れます。,,,,,北九州市渡船事業所,093-861-0961,,,,,
401005,0000000066,福岡県,北九州市,白洲灯台,シラストウダイ,,,福岡県北九州市小倉北区大字藍島,,,,,,,,,,「日本の灯台50選」の１つに選ばれた灯台で、現在は２代目になります。,,市営渡船乗船所より白洲灯台が見える場所まで徒歩約11分,,,,,,,,,
401005,0000000067,福岡県,北九州市,藍島遠見番所旗柱台,アイノシマトオミバンショハタバシラダイ,,,福岡県北九州市小倉北区大字藍島338,,,,,,,,,,江戸時代は中国密貿易船監視施設として、密貿易船を見つけると大旗を掲げ、番所に急報していました。県指定の文化財。,,市営渡船乗船所より徒歩約15分,,,,,,,,,
401005,0000000068,福岡県,北九州市,貝島（千畳敷）,カイシマ,,,福岡県北九州市小倉北区大字藍島,,,,,,,,,,大潮の干潮時に歩いて島に渡れます。広大な岩礁が現れる光景から「千畳敷」と命名されました。,,市営渡船乗船所より徒歩約30分,,,,,,,,,
401005,0000000069,福岡県,北九州市,三岳梅林公園,ミツタケバイリンコウエン,,,福岡県北九州市小倉南区大字辻三,,,,,,,,,,北九州市有数の梅の名所。毎年2月上旬から3月中旬まで、約350本の紅白梅が美しく咲き誇り、多くの花見客で賑わいます。また、開花シーズンは混雑防止のため公園への道路が、一方通行になるので注意しましょう。,,JR小倉駅バスセンターより中谷方面行き中谷下車、のりかえ、※おでかけ交通合馬行き三岳入口下車徒歩20分,,,,,,,,,
401005,0000000070,福岡県,北九州市,皿倉山,サラクラヤマ,,,福岡県北九州市八幡東区,,,,月火水木金土日,10:00,18:00,〔休〕なし（但し整備点検日を除く）※土・日・祝・GW・夏休み（10:00〜22:00）◆JR八幡駅より無料シャトルバス運行（土日祝ほか要問合せ）,1200円,往復通し大人1200円、小人600円,国内屈指の夜景の名所。ケーブルカー、スロープカーを乗り継いで約10分で登る標高622mの山頂にはレストラン併設の展望台があり、視野率200度を超える大パノラマが広がります。山頂にある「天空ドーム」にはイルミネーションが点灯し幻想的な輝きを放ちます。皿倉山頂は、「恋人の聖地」に選定されています。,,JR八幡駅よりタクシーで約5分,,,皿倉登山鉄道株式会社,093-671-4761,,,,,
401005,0000000071,福岡県,北九州市,官営八幡製鐵所旧本事務所眺望スペース,カンエイヤハタセイテツショキュウホンジムショチョウボウスペース,,,福岡県北九州市八幡東区尾倉,,,,火水木金土日,09:30,17:00,〔休〕月曜日・年末年始※月曜日が祝・休日の場合は翌日（入場は16：30まで）,無料,,官営八幡製鐵所は、平成27年7月に「明治日本の産業革命遺産製鉄・製鋼、造船、石炭産業」の構成資産として、世界文化遺産に登録されました。現在も稼働している工場の中にあるため一般公開されていませんが、外観を眺めることのできるスペースが設けられています。,,JRスペースワールド駅から徒歩約10分,,,北九州市観光情報コーナー,093-541-4189,,,,,
401005,0000000072,福岡県,北九州市,北九州イノベーションギャラリー,キタキュウシュウイノベーションギャラリー,,,福岡県北九州市八幡東区二丁目2-11,,,,火水木金土日,09:00,19:00,〔休〕月曜日・年末年始※月曜が祝・休日の場合は翌日（土日祝は17：00まで）,無料,企画展は有料,モノづくりのまち・北九州市の産業技術の保存・継承などを目的にした施設。イノベーション（技術革新）をテーマにした企画展や世界遺産に決定した明治日本の産業革命遺産を紹介する展示コーナーなどもあります。,,JRスペースワールド駅より徒歩5分,,,北九州イノベーションギャラリー,093-663-5411,,,,,
401005,0000000073,福岡県,北九州市,東田第一高炉史跡広場,ヒガシダダイイチコウロシセキヒロバ,,,福岡県北九州市八幡東区三丁目3-12,,,,月火水木金土日,09:00,17:00,〔休〕年末年始,無料,,日本初の銑鋼一貫製鐵所・官営八幡製鐵所の第一号高炉。その第10次改修高炉をモニュメントとして保存した史跡公園です。内部も見学可能で、一帯は市の史跡に指定されています。,,JRスペースワールド駅より徒歩5分,,,,,,,,,
401005,0000000074,福岡県,北九州市,いのちのたび博物館,イノチノタビハクブツカン,,,福岡県北九州市八幡東区二丁目4-1,,,,月火水木金土日,09:00,17:00,〔休〕年末年始、6月下旬頃約1週間（害虫駆除）,500円,大人500円、高・大学生300円、小・中学生200円,生命の進化の道筋と人のいのちのあゆみを壮大なスケールで展示解説した西日本最大級の自然史・歴史博物館。一堂に並ぶ恐竜の骨格標本は大迫力。歴史資料も充実。,,JRスペースワールド駅より徒歩5分,,,いのちのたび博物館,093-681-1011,,,,,
401005,0000000075,福岡県,北九州市,北九州市環境ミュージアム,キタキュウシュウシカンキョウミュージアム,,,福岡県北九州市八幡東区東田二丁目2-6,,,,火水木金土日,09:00,17:00,〔休〕月曜日・年末年始（入館は16：30まで）,無料,,北九州市が環境の街になるまでの歴史や、現在の環境に対する取組みを分かりやすく展示。世界の環境問題や身近なエコについても楽しく学べます。無料で参加できる工作・体験コーナーや、環境関連の雑誌や書籍をあつかう図書コーナーもあり。,,JRスペースワールド駅より徒歩10分,,,北九州市環境ミュージアム,093-663-6751,,,,,
401005,0000000076,福岡県,北九州市,河内藤園,カワチフジエン,,,福岡県北九州市八幡東区河内二丁目2-48,,,,,08:00,18:00,期間中は休みなし（期間外は閉園しております）,500円,一人500円〜1500円（変動制）,"広さ3,000坪の園内には、春は22種類の藤の花、秋には約700本の紅葉を楽しむ事が出来ます。",,JRスペースワールド駅よりタクシーで約25分,,,河内藤園,093-652-0334,,,,,
401005,0000000077,福岡県,北九州市,安川電機ロボット村,ヤスカワデンキロボットムラ,,,福岡県北九州市八幡西区黒崎城石2-1,,,,月火水木金,,,①9：30〜11：10②13：10〜14：50③15：00〜16：40〔休〕土日祝日・会社休日・会社都合による見学休止日,無料,,株式会社安川電機の施設で、ロボットがロボットを製造する工場見学に加え、ものづくりの魅力、ロボットの最新技術などの展示を行なっている「安川電機みらい館」や「安川電機歴史館」の見学ができます。※団体10名〜。要予約。詳しくはHPをご覧ください。,,JR黒崎駅北口より徒歩約5分,,,安川電機みらい館,093-645-7705,,,,,
401005,0000000078,福岡県,北九州市,長崎街道木屋瀬宿記念館,ナガサキカイドウコヤノセジュクキネンカン,,,福岡県北九州市八幡西区木屋瀬三丁目16-26,,,,火水木金土日,09:00,17:30,入館は17：00まで〔休〕月曜（休日の場合は翌日休館）、年末年始,一般200円、高校生100円、小・中学生50円,,江戸時代に長崎街道の筑前六宿の1つとして栄えた木屋瀬。記念館は、「みちの郷土史料館」と多目的ホール「こやのせ座」の2棟の主要な建物で構成されています。,,筑豊電鉄木屋瀬駅より徒歩5分,,,長崎街道木屋瀬宿記念館,093-619-1149,,,,,
401005,0000000079,福岡県,北九州市,旧高崎家住宅,キュウタカサキケジュウタク,,,福岡県北九州市八幡西区木屋瀬四丁目12-5,,,,火水木金土日,10:00,16:30,〔休〕月曜（祝日の場合は翌日が休館）、年末年始,無料,,江戸時代後期木屋瀬宿の豪商の建物（市指定文化財）。放送作家伊馬春部の生家でもある。,,筑豊電鉄木屋瀬駅より徒歩5分,,,旧高崎家住宅,093-618-2132,,,,,
401005,0000000080,福岡県,北九州市,立場茶屋銀杏屋,タテバヂャヤイチョウヤ,,,福岡県北九州市八幡西区石坂一丁目4-6,,,,火水木金土日,10:00,16:30,〔休〕月曜（祝日の場合は翌日が休館）、祝日の翌日、年末年始,無料,,長崎街道の黒崎宿と木屋瀬宿の間の「立場茶屋」として、参勤交代の諸大名をはじめ、長崎奉公・巡見使などが休憩したところです。伊能忠敬らもここで昼食をとったと言われています。,,JR黒崎駅よりバスで約20分、小嶺台下車徒歩5分,,,立場茶屋銀杏屋,093-618-1836,,,,,
401005,0000000081,福岡県,北九州市,河内貯水池,カワチチョスイチ,,,福岡県北九州市八幡東区河内一丁目,,,,,,,,,,製鉄用水の確保のため、大正8年から8年の年月をかけて建設された貯水池。自然豊かな周囲には遊歩道なども整備され、春には1000本の桜が咲き誇ります。中心付近の「南河内橋」は重要文化財に指定されました。,,JR八幡駅からタクシーで20分,,,八幡東区役所（代表）,093-671-0801,,,,,
401005,0000000082,福岡県,北九州市,河内天然温泉あじさいの湯,カワチテンネンオンセンアジサイノユ,,,福岡県北九州市八幡東区河内2-3-36,,,,月火水木金土日,10:00,,〔休〕不定【平日】10：00〜21：00（入館は20：00まで）【土日祝】10：00〜22：00（入館は21：00まで）,,"中学生以上840円、3才〜小学生420円、65才以上（要証明書）530円、障害者（要証明書）420円、家族風呂別途1,050円",帆柱自然公園の豊かな自然に囲まれた日帰り温泉施設で、露天風呂とジャグジーのある内湯を用意。湯は弱アルカリ性で湯上がりは肌しっとり。,,JR八幡駅およびおよび到津の森公園前から無料送迎バスで各30分,,,あじさいの湯,093-653-4126,,,,,
401005,0000000083,福岡県,北九州市,児童文化科学館,ジドウブンカカガクカン,,,福岡県北九州市八幡東区桃園三丁目1番5号,,,,火水木金土日,09:00,17:00,最終入館は16：30まで〔休〕月曜（休日の場合は翌日）,,【プラネタリウム観覧と展示品見学】大人300円、中高生200円、小学生150円【展示品見学のみ】大人100円、中高生70円、小学生50円,プラネタリウムと天文や科学に関する展示品が約60種と充実。毎月、土・日・祝日を中心に各種教室・講座やサイエンスショーなど、参加型の子ども向けイベントも開催。,,JR八幡駅よりバスで桃園バス停下車徒歩3分,,,児童文化科学館,093-671-4566,,,,,
401005,0000000084,福岡県,北九州市,若戸大橋,ワカトオオハシ,,,福岡県北九州市戸畑区〜若松区間,,,,月火水木金土日,,,,原付・軽自動車50円、普通車100円、大型車150円、特大車250円,,瀬戸大橋、レインボーブリッジ、明石海峡大橋、関門橋など日本の長大吊橋の先駆けとなった若松と戸畑を結ぶ深紅の吊橋。建設当時は東洋一の夢の大吊橋といわれました。,,,,,,,,,,,
401005,0000000085,福岡県,北九州市,若戸渡船,ワカトトセン,,,福岡県北九州市戸畑区〜若松区間,,,,月火水木金土日,,,〔休〕なし,大人100円、小児50円、自転車50円,,若松南海岸のレトロな風景とマッチした洞海湾のシンボルのひとつ。若松〜戸畑間を3分で結びます。,,,,,北九州市渡船事業所,093-861-0961,,,,,
401005,0000000086,福岡県,北九州市,北九州市旧古河鉱業若松ビル,キタキュウシュウシキュウフルカワコウギョウワカマツビル,,,福岡県北九州市若松区本町一丁目11-18,,,,月水木金土日,09:00,17:00,〔休〕火曜、年末年始,無料,,大正8年建造のレンガ造りの2階建てで、石炭で賑わった若松の歴史を今に伝える貴重な建築物として有名です。,,JR若松駅より徒歩10分,,,北九州市旧古河鉱業若松ビル,093-752-3387,,,,,
401005,0000000087,福岡県,北九州市,わかちく史料館,ワカチクシリョウカン,,,福岡県北九州市若松区浜町一丁目4-7,,,,火水木金土日,10:00,16:00,〔休〕月曜、祝日、年末年始,無料,,石炭積出港として栄えた洞海湾。その開発・運営を手がけた若松築港会社（現・若築建設）による史料館です。若松の歴史、洞海湾築港の歴史をパネルや映像・ジオラマなどで紹介しています。,,JR若松駅より徒歩15分,,,わかちく史料館,093-752-1707,,,,,
401005,0000000088,福岡県,北九州市,火野葦平資料館,ヒノアシヘイシリョウカン,,,福岡県北九州市若松区本町三丁目13-1,,,,火水木金土日,10:00,16:00,〔休〕月曜（祝日の場合は翌日休館）、年末年始,無料,,若松市民会館内にあり、「花と龍」などで知られる若松出身の作家・火野葦平の業績を伝えます。日記やノート、生涯をたどる写真やパネルなどゆかりの資料を多く展示しています。,,JR若松駅より徒歩2分,,,火野葦平資料館,093-751-8880,,,,,
401005,0000000089,福岡県,北九州市,火野葦平旧居「河伯洞」,ヒノアシヘイキュウキョ「カハクドウ」,,,福岡県北九州市若松区白山一丁目16-18,,,,火水木金土日,10:00,16:30,〔休〕月曜（祝日の場合は翌日休館）、年末年始,無料,,火野葦平が晩年まで過ごし、代表作の「花と龍」をはじめ「革命前後」など数多くの作品が生まれた場所。「河伯洞」は河童の棲む家という意味で、葦平が河童をこよなく愛したことに由来しています。,,JR若松駅より徒歩5分,,,火野葦平旧居「河伯洞」,093-771-0124,,,,,
401005,0000000090,福岡県,北九州市,筑前・染と織の美術館,チクゼン・ソメトオリノビジュツカン,,,福岡県北九州市若松区大字小竹2376,,,,火水木金土日,10:00,17:00,〔休〕月曜（祝日の場合は開館）、年末年始,大人（高校生以上）600円、小・中学生300円,,水と緑に包まれた頓田貯水池を見渡す小高い丘の上に立つ、日本の伝統文化「染と織」の作品約5000点を所蔵。美しい景色が自慢の喫茶室も併設しています。,,JR二島駅よりバスで小竹公民館前バス停下車、徒歩3分,,,筑前・染と織の美術館,093-791-3545,,,,,
401005,0000000091,福岡県,北九州市,フィッシャーマンズワーフ「汐入の里」,シオイリノサト,,,福岡県北九州市若松区大字安屋3710,,,,月水木金土日,09:30,16:00,〔休〕火曜【月〜金】9：30〜16：00【土日祝】9：30〜18：00,無料,,地場の海産物や野菜、加工品が充実しており、隣接する結婚式場内には立寄り利用できるレストランなどがあります。一帯のひびき海の公園（マリンパーク）には海釣り桟橋や海水浴場が整備され、マリンレジャーにも最適です。,,JR二島駅よりバスで約16分。坊ヶ渕バス停下車、徒歩1分,,,フィッシャーマンズワーフ「汐入の里」,093-742-4111,,,,,
401005,0000000092,福岡県,北九州市,響灘ビオトープ,ヒビキナダビオトープ,,,福岡県北九州市若松区響町一丁目,,,,月水木金土日,09:00,17:00,〔休〕火曜（休日の場合は翌日）,一般100円、小・中学生50円,,広さ41ha、日本最大級の生き物たちの楽園です。自然とふれあいながら生物多様性の重要性や生態系の仕組みを学べる魅力ある自然環境学習拠点です。,,JR若松駅より車で約20分,,,響灘ビオトープ,093-751-2023,,,,,
401005,0000000093,福岡県,北九州市,響灘緑地（グリーンパーク）,ヒビキナダリョクチ,,,福岡県北九州市若松区大字竹並1006,,,,月水木金土日,09:00,17:00,〔休〕火曜（休日の場合は翌日）年末年始,一般100円、小・中学生50円、幼児無料,,"北九州最大のバラ園を誇り、園内に320種・2,500株のバラが咲き乱れます。見頃時期の春・秋にはバラフェアを開催。また、4haの大きさがある大芝生広場では家族で遊だりお弁当を食べたりのんびりピクニックを楽しめます。",,北九州市営バス「グリーンパーク北ゲート」より徒歩1分、「坊ヶ渕」より徒歩10分車：北九州都市高速若戸出口より約20分,,,響灘緑地（グリーンパーク）,093-741-5545,,,,,
401005,0000000094,福岡県,北九州市,ひびき動物ワールド,ヒビキドウブツワールド,,,福岡県北九州市若松区大字竹並286,,,,月水木金土日,09:00,17:00,〔休〕火曜（休日の場合は翌日）年末年始,一般300円、小・中学生150円,※ひびき動物ワールドはグリーンパーク入園料が別途必要,約300頭を飼育している日本一のカンガルー王国。オオカンガルーとふれあうことができ、珍しいイエローフーテッドロックワラビーやケナガワラルーとも会うことができます。,,,,,ひびき動物ワールド,093-741-2700,,,,,
401005,0000000095,福岡県,北九州市,脇田海水浴場,ワイタカイスイヨクジョウ,,,福岡県北九州市若松区大字安屋地先,,,,,,,,,,透明度の高い海水の水質は最上レベルのAA。駐車場からビーチまでは海岸線に沿ってボードウォーク等が整備され、安全に浜辺まで行けます。,,JR二島駅よりバスで約15分、脇田バス停下車,,,,,,,,,
401005,0000000096,福岡県,北九州市,岩屋海水浴場,イワヤカイスイヨクジョウ,,,福岡県北九州市若松区大字有毛,,,,,,,,,,若松北海岸の西端にあり、長く弓なりに伸びた砂浜が特徴的です。海水浴をはじめ、サーフィンなどのマリンレジャーも楽しめます。脇田海水浴場と同じくAAレベル。,,JR二島駅よりバスで約30分、岩屋バス停下車,,,,,,,,,
401005,0000000097,福岡県,北九州市,遠見ヶ鼻,トオミガハナ,,,福岡県北九州市若松区有毛,,,,,,,,,,江戸時代、密貿易船を監視する番所があった場所で、白い灯台が目印。波風で浸食された奇岩や美しい夕日が見られます。,,JR二島駅よりバスで約30分、かんぽの宿北九州バス停下車,,,,,,,,,
401005,0000000098,福岡県,北九州市,千畳敷,センジョウジキ,,,福岡県北九州市若松区大字有毛,,,,,,,,,,波の下に隠れた岩礁が干潮時に長さ200m、幅50mに及ぶ板状の岩盤となって姿を現します。畳を敷いたような見た目から命名。,,JR二島駅よりバスで約30分、かんぽの宿北九州バス停下車,,,,,,,,,
401005,0000000099,福岡県,北九州市,ボートレース若松,ボートレースワカマツ,,,福岡県北九州市若松区赤岩町13?1,,,,,,,〔休〕不定14：00〜ナイターレース終了までレースによって変動あり,入場料100円,,フードコートや女性専用コーナー、お子様の遊び場（わかわくらんど）を備え、大きなレース時はタレントのトークショーやお笑いライブで賑わい、カップルから家族連れまでもが楽しむことができる。,,JR筑豊線奥洞海駅より徒歩約4分,,,ボートレース若松,093-791-3400,,,,,
401005,0000000100,福岡県,北九州市,北九州市立美術館,キタキュウシュウシリツビジュツカン,,,福岡県北九州市戸畑区西鞘ヶ谷町21-1,,,,火水木金土日,09:30,17:30,最終入館17：00〔休〕月曜、年末年始月曜が祝日、振替休日の場合は翌日が休館日,,,市街を見下ろす自然豊かな丘陵に建つ、ユニークな形をした美術館。ルノワールの「麦わら帽子を被った女」やドガの「マネとマネ夫人像」、モネの「睡蓮、柳の反影」など、世界の名作を所蔵。,,戸畑駅よりバス20分、「美術館口」下車。「美術館口」からシャトルバス乗車、「美術館」で下車。,,,北九州市立美術館,093-882-7777,,,,,
401005,0000000101,福岡県,北九州市,旧松本家住宅,キュウマツモトケジュウタク,,,福岡県北九州市戸畑区一枝一丁目4-33,,,,,,,,,,松本健次郎が暮らした洋館で、設計は東京駅や日本銀行本店などを手がけた辰野金吾によるものです。毎年春と秋の年2回、特別公開しています。,,JR戸畑駅よりバスで約9分明治学園前バス停下車、徒歩約5分,,,西日本工業倶楽部,093-871-1031,,,,,
401005,0000000102,福岡県,北九州市,夜景観賞定期クルーズ,ヤケイカンショウテイキクルーズ,,,福岡県北九州市門司区西海岸1-4-1,,,,毎週土・日,,,出航時間（4〜9月）19：00（10〜3月）18：30【第1・2・3・5土・日曜日】小倉港発工場夜景観賞コース110分【第4土・日曜日】門司港発関門夜景+工場夜景観賞コース90分,"2,500円","大人2,500円、小学生1,250円※幼児は大人1人につき1人無料",全国でも屈指の工場地帯である北九州市は、夜になると煌びやかな工場の灯りが幻想的に放たれます。ナビゲーターの案内を聞きながら、船上からの特別なひと時をお楽しみください!!,,,,,関門汽船（株）,093-331-0222,,,,,
401005,0000000103,福岡県,北九州市,まちあるき「小倉城下町散策コース」「門司港満喫コース」,マチアルキ「コクラジョウシタマチサンサクコース」「モジコウマンキツコース」,,,福岡県北九州市小倉北区または門司区,,,,毎週土曜日,10:00,,,,大人（中学生以上）500円小人（小学生）300円小学生未満は無料※料金は当日徴収,小倉の街のシンボル「小倉城」や城下の様々な史跡や旧跡、京町通りの歴史的遺産をご案内する“小倉城下町散策コース”や、“門司港レトロを満喫できるコース”をご用意しております。,,,,,北九州市観光情報コーナー,093-541-4189,,,,,
401005,0000000104,福岡県,北九州市,北九州市漫画ミュージアム漫画体験,キタキュウシュウシマンガミュージアムマンガタイケン,,,福岡県北九州市小倉北区浅野二丁目14-5あるあるCity5・6階,,,,,,,漫画体験13：30〜16：30漫画スクール13：00〜16：00,,大人400円、中高生200円、小学生100円スクールは20名まで※要電話予約,「見る・読む・描く」をテーマに漫画文化を楽しく紹介した施設、北九州市漫画ミュージアムの漫画体験は、漫画の模写や塗絵、ペンの使い方やパラパラ漫画の作成など、初心者の方に漫画に触れていただくことを目的とした内容となっております。また、専門学校の講師による漫画スクール（要予約）も開講しております。,,,,,北九州市漫画ミュージアム,093-512-5077,,,,,
401005,0000000105,福岡県,北九州市,旦過市場大學堂“大学丼”づくり,タンガイチバダイガクドウ“ダイガクドン”ヅクリ,,,福岡県北九州市小倉北区魚町四丁目4-20旦過市場内,,,,月火木金土,,,定休日（水・日・祝）盆休み・正月休み有5名以上の場合は事前に電話予約,,大學丼（ご飯）200円具材100円〜、日替わり汁物100円〜コーヒー300円、抹茶300円,北九州市の台所「旦過市場」にある大學堂で、まずご飯を買います。どんぶり片手に市場を散策して、お好みのどんぶりを作りましょう！どんぶりが完成したら大學堂へ戻って、ゆっくりお召し上がりください。丼の他にも、日替わり汁物や飲み物もございます。,,,,,大學堂,080-6458-1184,,,,,
401005,0000000106,福岡県,北九州市,小倉城庭園お茶体験,コクラジョウテイエンオチャタイケン,,,福岡県北九州市小倉北区城内1-2,,,,月火水木金土日,10:00,16:00,年末のみ休業（12月28日〜12月31日）定員25名,,【お茶とお菓子】一人平日500円（主菓子）土日祝300円（干菓子）,江戸時代の大名の庭園と武家の書院など再現した小倉城庭園では、「和」の精神に基づく生活習慣に関する展示観覧や、立礼席（机と椅子のお茶室）で、普段着のまま気軽にお茶やお菓子を楽しめます。,,,,,小倉城庭園,093-582-2747,,,,,
401005,0000000107,福岡県,北九州市,平尾台自然の郷カルストツアーカルストジャングルツアー,ヒラオダイシゼンノサトカルストツアーカルストジャングルツアー,,,福岡県北九州市小倉南区平尾台一丁目1-1,,,,月火水木金土日,,,毎日10：00〜、13：00〜の2回開催（約60分〜90分）各ツアー、３名より開催（ジャングルツアーは、１組につき１０名まで）※１週間前までに要予約,各ツアー、１名５２０円,,平尾台には多数の鍾乳洞があり、その鍾乳洞の神秘を探検するガイドツアーです。普段絶対に見る事の出来ない、自然のままの洞窟は迫力満点。地上では味わえない洞窟ならではの環境をお楽しみください。（天候・人数により入洞場所が違う場合もあります。）,,,,,平尾台自然の郷,093-452-2715,,,,,
401005,0000000108,福岡県,北九州市,平尾台自然の郷ケイビング（洞窟探検）入門コース,ヒラオダイシゼンノサトケイビング（ドウクツタンケン）ニュウモンコース,,,福岡県北九州市小倉南区平尾台一丁目1-1,,,,月火水木金土日,10:00,11:30,３名より開催（１組につき１５名まで）※要予約※小学３年生以上の方が対象,"1名3,100円",,平尾台には多数の鍾乳洞があり、その鍾乳洞の神秘を探検するガイドツアーです。普段絶対に見る事の出来ない、自然のままの洞窟は迫力満点。地上では味わえない洞窟ならではの環境をお楽しみください。（天候・人数により入洞場所が違う場合もあります。,,,,,平尾台自然の郷,093-452-2715,,,,,
401005,0000000109,福岡県,北九州市,到津の森公園うさぎとモルモットのタッチタイム,イトウズノモリコウエンウサギトモルモットノタッチタイム,,,福岡県北九州市小倉北区上到津四丁目1-8到津の森公園園内,,,,月火水木金土日,11:00,12:00,土日祝は13：30〜4：30も開催,無料,,到津の森公園では、約100種の動物たちが暮らしています。その動物たちの中で、うさぎとモルモットとのタッチタイムが毎日行なわれており、仲良くなれるチャンス！！体や耳、足の大きさだけではなく、触り心地も比べてみよう！,,,,,到津の森公園,093-651-1895,,,,,
401005,0000000110,福岡県,北九州市,北九州市ほたる館ホタルの生態を学ぶ,キタキュウシュウシホタルカンホタルノセイタイヲマナブ,,,福岡県北九州市小倉北区熊谷2-5-1,,,,月水木金土日,09:00,17:00,,無料,,ほたる館は、年間を通して昼間でも光るホタルを観察できる全国でも珍しい施設です。ホタルの飼育条件について研究を続けており、ホタルの棲む水辺環境や飼育方法を学べます。,,,,,ほたる館,093-561-0800,,,,,
401005,0000000111,福岡県,北九州市,無法松酒造酒蔵見学,ムホウマツシュゾウサカグラケンガク,,,福岡県北九州市小倉南区大字新道寺310番地,,,,月火水金土日,,,平日8：30〜17：00日祝10：00〜17：0020〜40人程度※応相談,無料,,明治10年創業の北九州市の老舗酒造です。秋冬には清酒、春夏には焼酎を造っています。厳選した酒米と福智山系の清らかで冷たい水を使用して低温発酵させた、こだわりの酒造りを行なっています。酒蔵を見学していただき、気になった物を試飲できます。お買い物もできますので、伝統の地酒を堪能してみてください！,,,,,無法松酒造,093-451-0002,,,,,
