都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271403,147,大阪府,堺市,孫太夫山古墳,マゴダユウヤマコフン,,,堺市堺区百舌鳥夕雲町2丁,,135.2906078,34.33367895,,,,,,,"仁徳天皇陵古墳(大仙古墳)の南に接してある西向きの前方後円墳で、同古墳の陪塚と考えられ全長は約56m、後円部径48m、後円部高約7.6m、前方部幅約30mで、前方部の短い帆立貝形をしています。一部の調査では葺石と円筒埴輪があり、幅10m程の周濠がめぐっていたようですが埋葬施設などについては不明です。
現在は濠を復元して整備されています。後円部は宮内庁が管理し、前方部と周濠は堺市が管理しています。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/147,
271403,108,大阪府,堺市,茶山古墳,チャヤマコフン,,,堺市堺区大仙町,,135.2920288,34.34019293,,,,,,,仁徳天皇陵古墳(大仙古墳)の後円部外側の第2堤上から、三重濠に張り出すようにある2基の古墳のなかの西側にある、径56m、高さ9.3mの円墳です。茶山の呼称は、「堺鑑」に豊臣秀吉が仁徳天皇陵古墳で狩りをした時に、陵の上で仮の居宅を構えたあとを、茶屋山と呼んだという記事があることに由来します。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/108,
271403,97,大阪府,堺市,大安寺山古墳,ダイアンジヤマコフン,,,堺市堺区大仙町,,135.2926763,34.33570052,,,,,,,仁徳天皇陵古墳(大仙古墳)の後円部外側の第2堤上から、三重濠に張り出すようにある2基の古墳のなかの東側にある、径62m、高さ9.7mの日本最大級の円墳です。古墳の名前は古くは大安寺の所有地であったことに由来し、別名「寺山」とも呼ばれていたようです。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/97,
271403,105,大阪府,堺市,乳岡古墳,チノオカコフン,,,堺市堺区石津町2丁,,135.2755751,34.33212551,,,,,,,"百舌鳥古墳群の最も南西部、石津町にある前方部を南に向けた前方後円墳で、前方部の大半が削られて住宅地になっていますが、本来は全長155mの大形前方後円墳で、百舌鳥古墳群では6番目の大きさになります。ほぼ完全に残っている後円部は直径94m、高さ14mの規模で、昭和47年(1972年)に墳頂部の発掘調査が行われ、組合式石棺が確認されました。石棺のまわりから碧玉製の腕輪が出土し、百舌鳥古墳群で最も古い古墳であることがわかりました。
また、墳丘には葺石と埴輪があり濠もめぐっていましたが、すでに埋めたてられ住宅や工場などになっています。昭和60年の発掘調査で、後円部西側では幅約30mという大規模なものであったことが確認されています。石棺は埋め戻されて見ることができませんが、石製品は堺市博物館で展示しています。",,南海バス「石津神社前バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/105,
271403,119,大阪府,堺市,長塚古墳,ナガツカコフン,,,堺市堺区百舌鳥夕雲町2丁,,135.2915445,34.33275938,,,,,,,仁徳天皇陵古墳(大仙古墳)の南南東約150m、JR阪和線百舌鳥駅のすぐ南西にある西向きの前方後円墳で、墳丘は全長約106.4m、後円部径約59.4m、高さ約8.2m、前方部幅約75.2m、高さ約8.3mの規模で2段に築成されています。南側のくびれ部には造出しがあり、周濠はすでに埋没していて、墳丘裾まで家並みに囲まれています。円筒埴輪が採集されていますが、主体部の構造や副葬品はわかっていません。,,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/119,
271403,148,大阪府,堺市,丸保山古墳,マルホヤマコフン,,,堺市堺区北丸保園,,135.2907502,34.34020191,,,,,,,"仁徳天皇陵古墳(大仙古墳)後円部の西側に近接して築かれた前方後円墳で、前方部を南に向けています。墳丘は全長約87m、後円部径約60m、同高約9.8m、前方部幅約40m、同高約2.7mの規模で、前方部は昭和30年(1955年)の開墾で削られています。埋葬部の構造や副葬品の内容などはわかっていませんが、円筒埴輪片が採集されていて、5世紀後半頃に造られたものと考えられています。
周囲に幅の短い一重の濠がめぐっていて、後円部は宮内庁が、前方部および周濠は堺市が管理しています。丸保山古墳の南西側には菰山塚(こもやまづか)古墳があり、これらを含めて仁徳天皇陵古墳の陪塚と考えられています。永山古墳と同じく周囲の道路から観察できます。",,JR阪和線、南海高野線「三国ヶ丘駅」下車、南海バス「永山園バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/148,
271403,55,大阪府,堺市,グワショウ坊古墳,グワショウボウコフン,,,堺市堺区百舌鳥夕雲町3丁,,135.2901453,34.33254352,,,,,,,旗塚古墳のすぐ西側にある直径約61mの大形の円墳です。墳丘は2段築成と考えられ、周囲には濠がめぐり葺石と埴輪があります。主体部の構造や副葬品はわかっていませんが、円墳で径61mという大きさは、仁徳天皇陵古墳の陪塚とされている径62mの大安寺山古墳に次ぐ大きさで全国でも有数です。仁徳天皇陵古墳や履中天皇陵古墳の陪塚ではないようです 。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/55,
271403,113,大阪府,堺市,銅亀山古墳,ドウガメヤマコフン,,,堺市堺区大仙町,,135.2856317,34.33461947,,,,,,,仁徳天皇陵古墳(大仙古墳)の西南にあり、高さ5.4mの方墳で周濠の有無は不明です。古くは堂亀山とも記されていたようです。墳丘は高く、2段築成がよく残るなど残存度は良好で、下段は南側が造り出し状に張り出し長方形を呈しています。,,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/113,
271403,202,大阪府,堺市,狐山古墳,キツネヤマコフン,,,堺市堺区大仙中町,,135.2854978,34.33427981,,,,,,,"仁徳天皇陵古墳の陪塚と考えられる径30m、高さ5mの溝状の濠がめぐっていた円墳。
濠から葺石や埴輪、須恵器などが出土したころから、墳丘には埴輪が並べられ、斜面には石が葺かれていたと考えられます。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/202,
271403,120,大阪府,堺市,永山古墳,ナガヤマコフン,,,堺市堺区東永山園,,135.2912788,34.34053632,,,,,,,"仁徳天皇陵古墳(大仙古墳)の北西約50mにある前方部を南に向けた前方後円墳で、墳丘の規模は全長約100m、後円部径約63m、高さ10.3m、前方部幅約68.5m、高さ10.3mで西部のくびれ部には造出しが認められます。墳丘は2段によって築かれていて、葺石と埴輪があり周囲には盾型の周濠がめぐっています。調査されていないので主体部の構造は不明で、副葬品の内容や性格もわかりません。
墳丘は宮内庁に仁徳天皇陵の陪塚として管理されています。現在、周濠の南側に接して大阪中央環状線が通り周濠の一部をまたいでいます。",,南海高野線「三国ヶ丘駅」下車、JR阪和線「三国ヶ丘駅」下車、南海バス「永山園バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/120,
271403,110,大阪府,堺市,天王古墳,テンノウコフン,,,堺市堺区北三国ヶ丘町3丁,,135.2925227,34.34319606,,,,,,,反正天皇陵古墳(田出井山古墳)の東側にあり、その陪塚と考えられています。円墳のように見えますが方墳で、1辺が11m程で濠がめぐらされていたと考えられています。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/110,
271403,43,大阪府,堺市,収塚古墳,オサメヅカコフン,,,堺市堺区百舌鳥夕雲町2丁,,135.2917062,34.33316923,,,,,,,仁徳天皇陵古墳(大仙古墳)の前方部東南隅の近くにある古墳で、同古墳の陪塚の一つと考えられます。周濠はすでに埋まり前方部も削られているため円墳のように見えますが、もともとは前方部を西に向けた全長57.7m程の帆立貝形の前方後円墳で、現在残っている後円部は径約42m、高さ約4.2mあります。墳頂部からはかつて短甲片が採集されています。古墳の東側の道路に周濠の跡を明示しています。,,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/43,
271403,128,大阪府,堺市,旗塚古墳,ハタヅカコフン,,,堺市堺区百舌鳥夕雲町3丁,,135.2857356,34.3324213,,,,,,,"百舌鳥夕雲町の大仙公園内にあり墳丘は全長約57.9m、後円部径約41.5m、高さ約3.8m、前方部幅約24.7mの帆立貝形古墳と呼ばれる、前方部が短い前方後円墳です。2段築成で前方部を西に向け盾形の濠がめぐっています。
主体部の構造や副葬品の内容や性格などはわかっていませんが、葺石と埴輪があり円筒埴輪・朝顔形埴輪のほかに、盾・蓋(きぬがさ)などの形象埴輪も出土しています。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/128,
271403,88,大阪府,堺市,鈴山古墳,スズヤマコフン,,,堺市堺区北三国ヶ丘町3丁,,135.2923808,34.34300812,,,,,,,反正天皇陵古墳(田出井山古墳)の東側にありその陪塚と考えられ、一部が削られているために形が変っていますが方墳です。一辺が22m程で埴輪が立てられており、濠がめぐらされていたと考えられています。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/88,
271403,79,大阪府,堺市,七観音古墳,シチカンノンコフン,,,堺市堺区旭ヶ丘北町5丁,,135.2846304,34.33240465,,,,,,,履中天皇陵古墳(石津ヶ丘古墳)の北側、大仙公園の南入口にあります。鉢巻状の壁で保存されていますが、原形とは少し違うようです。鉄器や武器が大量に発見された七観山古墳(七観古墳)と、名前が似ているのでよく間違えられます。堺市の調査で直径25m、高さ3m程の円墳であることがわかっています。中心部の様子はわかっていませんが、碧玉製の琴柱形石製品が出土したといわれています。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/79,
271403,58,大阪府,堺市,源右衛門山古墳,ゲンエモンヤマコフン,,,堺市堺区向陵西町4丁,,135.2929713,34.33545795,,,,,,,"現状は直径34m、高さ5.4mの円墳の墳丘部が仁徳天皇陵古墳の陪塚に指定され宮内庁が管理しています。
あまり家がなかった頃の地図でははっきりと濠の跡が残っていました。古墳の西側と北側の道路に、濠の跡を明示しています。民家や建物に挟まれていますが西側と北側の道路から柵越しに見学できます。",,JR阪和線・南海高野線「三国ヶ丘駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/58,
271403,66,大阪府,堺市,菰山塚古墳,コモヤマヅカコフン,,,堺市堺区南丸保園,,135.2903651,34.34010011,,,,,,,現在は住宅に取り囲まれた円墳状の墳丘が残るのみで旧状をとどめませんが、もとは墳丘全長33m、高さ4mの前方部が南を向く小規模な帆立貝形の前方後円墳でした。,,南海高野線「三国ヶ丘駅」下車、JR阪和線「三国ヶ丘駅」下車、南海バス「永山園バス停」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/66,
271403,134,大阪府,堺市,樋の谷古墳,ヒノタニコフン,,,堺市堺区南丸保園・大仙町,,135.2903505,34.33549088,,,,,,,仁徳天皇陵古墳(大仙古墳)の三重濠の西側面、ほぼ中央の濠が膨れた部分にある径47mの不整形な古墳で、濠を浚渫した時の土を盛ったものともいわれ、古墳かどうかは疑問視されています。,,JR阪和線「百舌鳥駅」下車、JR阪和線・南海高野線「三国ヶ丘駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/134,
271403,109,大阪府,堺市,塚廻古墳,ツカマワリコフン,,,堺市堺区百舌鳥夕雲町1丁,,135.2926288,34.33460854,,,,,,,"仁徳天皇陵古墳(大仙古墳)の東側にあり3重濠と接する位置にあることから、その陪塚の一つと考えられます。周濠は既に埋没し住宅などになっています。調査により径約32m、高さ約5.1mの規模の円墳であることがわかりました。また墳丘の裾に埴輪列のあることがわかっています。
明治45年(1912年)に発掘され、木棺から銅鏡2面(変形四獣鏡・変形五獣鏡)や刀剣とともに、硬玉・碧玉・ガラス玉のほか、滑石で作られた勾玉・管玉・臼玉などの玉類が多数出土しています。遺物や埴輪から仁徳天皇陵古墳と同じ5世紀中頃の築造と考えられます。",,JR阪和線・南海高野線「三国ヶ丘駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/109,
271403,126,大阪府,堺市,仁徳天皇陵古墳,ニントクテンノウリョウコフン,,,堺市堺区大仙町,,135.2914901,34.33515131,,,,,,,"エジプトのクフ王のピラミッド、中国の秦の始皇帝陵と並ぶ世界3大墳墓の一つといわれ、上空から見ると円と四角を合体させた前方後円墳という日本独自の形で、5世紀中ごろに約20年をかけて築造されたと推定されています。日本最大の前方後円墳で北側の反正天皇陵古墳(田出井山古墳)、南側の履中天皇陵古墳(石津ヶ丘古墳)とともに百舌鳥耳原三陵と呼ばれ、現在はその中陵・仁徳天皇陵として宮内庁が管理しています。前方部を南に向けた墳丘は全長約486m、後円部径約249m、高さ約34.8m、前方部幅約307m、高さ約33.9mの規模で3段に築成されています。左右のくびれ部に造出しがあり、三重の濠がめぐっていますが、現在の外濠は明治時代に掘り直されたものです。葺石と埴輪があり埴輪には人物(女子頭部)や水鳥、馬、鹿、家などが出土しています。
昭和30年代と最近の調査で造出しから須恵器の甕が出土し、古墳が造られた年代を知る資料として話題になっています。明治5年(1872年)には、前方部で竪穴式石室に収めた長持形石棺が露出し、刀剣・甲冑・ガラス製の壺と皿が出土しました。出土品は再び埋め戻されたといわれていますが、詳細な絵図の記録があり、甲冑は金銅製の立派なものだったようです。
日本最大の前方後円墳にふさわしく、周囲に陪塚と考えられる古墳が10基以上あります。仁徳天皇陵とされていますが、日本書紀などに伝えられる仁徳・履中の在位順とは逆に、履中天皇陵古墳よりも後で築造されたことがわかっています。",,JR阪和線「百舌鳥駅」下車,"大仙公園仁徳御陵駐車場／乗用車105台(2時間まで200円、以降1時間毎に100円追加、5時間以上600円)、バス18台(1台1回1,000円)",,,,,,,https://www.sakai-tcb.or.jp/spot/detail/126,
271403,104,大阪府,堺市,竜佐山古墳,タツサヤマコフン,,,堺市堺区大仙中町,,135.2900331,34.33402216,,,,,,,"仁徳天皇陵古墳に南接する全長61mの前方部が短い帆立貝形の前方後円墳。同古墳の陪塚と考えられ、葺石と円筒埴輪があり周濠がめぐっていましたが埋葬施設などは不明です。

仁徳天皇陵古墳(大仙古墳)の南に接してある西向きの前方後円墳で、同古墳の陪塚と考えられ古墳の全長は61m、後円部径43m、前方部幅26mの前方部が短い帆立貝形をしています。一部の調査では葺石と円筒埴輪があり、幅10m程の周濠がめぐっていたようですが、埋葬施設などについては不明です。
現在は前方部とそのまわりの濠を復元して整備され、後円部は宮内庁が管理しています。",,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/104,
271403,156,大阪府,堺市,文珠塚古墳,モンジュヅカコフン,,,堺市西区上野芝向ヶ丘町1丁,,135.2854287,34.32480641,,,,,,,"百舌鳥古墳群の南端にあり、主要な古墳の集中地帯から離れて築かれた、百済川(くだらがわ)左岸の台地上にある前方部を西に向けた前方後円墳です。
墳丘は全長約59.1m、後円部径約36.3m、高さ約5m、前方部幅約27.3m、高さ約4mの規模で、明確な周濠はありません。かつて、須恵質の埴輪が採集されていますが、主体部の構造や副葬品などについてはわかっていません。古墳の中には入れませんが、南側と西側の道路からフェンス越しに墳丘を眺めることができます。",,JR阪和線「上野芝駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/156,
271403,160,大阪府,堺市,履中天皇陵古墳（ミサンザイ古墳・石津ヶ丘古墳・百舌鳥陵山古墳）,リチュウテンノウリョウコフン（ミサンザイコフン・イシヅガオカコフン・モズミササギヤマコフン）,,,堺市西区石津ヶ丘,,135.2838957,34.33141424,,,,,,,"百舌鳥古墳群では仁徳天皇陵古墳(大仙古墳)に次ぐ巨大前方後円墳で、10基ほどの陪塚を従えていたことがわかっています。そのなかの七観山古墳は出土資料などから、仁徳天皇陵古墳より古く5世紀前半頃に造られたことがわかっています。墳丘の全長約365m、後円部径205 m、高さ約27.6m、前方部幅約235m、高さ約25.3mの規模の日本で3番目に大きい、石津ヶ丘にある前方部を南に向けた巨大前方後円墳です。
墳丘は3段築成で西側のくびれ部には造出しがあり、主体部の構造や副葬品などはわかっていませんが葺石と埴輪があります。一重の盾形周濠と堤がめぐっていますが、平成6年(1994年)に外側に幅10m程の2重目の周濠が見つかっています。江戸時代の記録では、後円部中央に大きなくぼみがあったといわれていることから、すでに盗掘を受けている可能性があります。
現在は百舌鳥耳原三陵の南陵・履中天皇陵として宮内庁が管理しています。",,JR阪和線「上野芝駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/160,
271403,54,大阪府,堺市,黒姫山古墳,クロヒメヤマコフン,,,堺市美原区黒山529,,135.3327308,34.32442608,,,,,,,"堺市の百舌鳥古墳群と羽曳野市・藤井寺市の古市古墳群との中間に位置する、前方部を西に向けた前方後円墳です。全長114m、後円部径67m、前方部幅64m、高さ11mで2段に築成されており、発掘調査によって濠の周囲に周庭帯があることがわかっています。
戦後間もない昭和22年(1947年)ころに末永雅雄博士らによって発掘調査が行われ、後円部の埋葬施設は盗掘により破壊されていましたが、前方部中央から堅穴式石室が発見されました。石室の中からは24領の甲冑など大量の鉄製武具、武器が出土し当時大変な話題になりました。
昭和32年(1957年)国の史跡に指定され、平成元年から平成4年にかけて、国と府の補助を受けて環境整備が実施されました。出土した鉄製の甲冑は保存処理が行われ、現在Ｍ・Ｃみはら(堺市立みはら歴史博物館)で展示されています。",,近鉄バス「下黒山西」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/54,
271403,122,大阪府,堺市,ニサンザイ古墳,ニサンザイコフン,,,堺市北区百舌鳥西之町3丁,,135.2955149,34.32489059,,,,,,,"百舌鳥古墳群の南東端にある前方部を西に向けた大型前方後円墳で、墳丘の規模は全長約300m、後円部径約170m、高さ約24.6m、前方部幅約224m、高さ約25.9mです。3段に築かれた墳丘はくびれ部の両側には造出しがあり、主体部の構造や副葬品は不明ですが、葺石と埴輪のあることが確認されています。現在は一重の盾形周濠がめぐっていますが、昭和51年(1976年)に周囲の発掘調査で外濠のあることがわかりました。
前方部が広くどっしりと安定感のある古墳で、反正天皇陵古墳(田出井山古墳)のほぼ4倍の大きさです。また建造時期もほぼ同じことから、これを反正天皇陵と考えている説もあります。墳丘は宮内庁が反正天皇の空墓として、陵墓参考地に指定し管理しています。
ニサンザイは陵(みささぎ)が語源と考えられ、前方部が大きく広がったその姿は古墳群の中で最も精美といわれ、百舌鳥古墳群の中で最も新しい、5世紀後半に造られたとされる古墳です。",,南海高野線「中百舌鳥駅」下車、地下鉄御堂筋線「なかもず駅」下車、JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/122,
271403,64,大阪府,堺市,御廟山古墳,ゴビョウヤマコフン,,,堺市北区百舌鳥本町1丁,,135.2925403,34.33174478,,,,,,,"百舌鳥本町にある前方部を西に向けた前方後円墳。墳丘は陵墓参考地に指定され宮内庁が管理しています。

百舌鳥本町にある前方部を西に向けた前方後円墳です。平成20年に行われた宮内庁と堺市による発掘調査により、規模が墳丘長約203m、後円部径約113m、前方部最大幅約136mと復元されました。墳丘は3段に築かれていて、南側のくびれ部には造出しがあります。葺石と埴輪がありますが、埋葬の主体部の構造や副葬品などはわかっていません。周囲には盾形の濠と堤がめぐっていますが、最近の調査で二重の濠があることがわかっています。墳丘は陵墓参考地として宮内庁が管理しています。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/64,
271403,30,大阪府,堺市,いたすけ古墳,イタスケコフン,,,堺市北区百舌鳥本町3丁,,135.2907997,34.33120531,,,,,,,"百舌鳥古墳群のほぼ中央にある前方部を西に向けた前方後円墳で、周りには陪塚とされる古墳が数基ありました。5世紀前半に造られたとされ、全長約146m、後円部径約90m、高さ約12.2m、前方部幅約99m、高さ約11.4mで3段に築成され、南部のくびれ部には造出しがあります。葺石と埴輪があり後円部からは衝角付冑の埴輪が出土しています。台地の南端に位置しているため、濠の南側には大規模な堤が築かれています。
この古墳は昭和30年(1955年)頃に住宅造成のため破壊されそうになりましたが、市民運動によって保存されました。当時、後円部から出土した冑の埴輪は堺市の文化財保護のシンボルマークになっています。",,JR阪和線「百舌鳥駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/30,
271403,63,大阪府,堺市,御廟表塚古墳,ゴビョウオモテヅカコフン,,,堺市北区中百舌鳥町4丁,,135.3000079,34.33214454,,,,,,,中百舌鳥町にある前方部を西に向けた前方後円墳です。今では前方部がなくなり、濠も後円部側の一部を残して埋め立てられています。このため円墳のように見えますが、本来は帆立貝形古墳とも呼ばれる前方部が短い前方後円墳です。墳丘長約84.8m、後円部径約67.6m、高さ約8mの規模で後円部は2段に築かれています。発掘調査で円筒埴輪列がみつかっています。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/63,
271403,45,大阪府,堺市,鏡塚古墳,カガミヅカコフン,,,堺市北区百舌鳥赤畑町2丁,,135.2926195,34.33408056,,,,,,,現状は径15m、高さ1.5m程の円墳状の墳丘が残っています。一時は古絵図などから墳丘長49mの東西主軸の帆立貝形古墳ではないかと考えられましたが、平成7年(1995年)に行われた発掘調査で周濠をもつ墳丘長径26mの円墳であることがわかりました。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/45,
271403,91,大阪府,堺市,銭塚古墳,ゼニヅカコフン,,,堺市堺区東上野芝町1丁,,135.2903271,34.33181626,,,,,,,"グワショウ坊古墳の南約100m、府立堺支援学校の敷地内にある前方部を西に向けた前方後円墳です。前方部が削られているために、現状では円墳のような形になっていますが、昭和56?57年(1981?1982年)、平成19年(2007年)に大阪府教育委員会の行った調査で墳丘が全長約72m、後円部径約54m、前方部幅約44mの規模で、周濠がめぐっていたことが確認されています。
前方部の短い帆立貝形古墳で、濠の中からは円筒埴輪などが出土しています。",,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/91,
271403,76,大阪府,堺市,定の山古墳,ジョウノヤマコフン,,,堺市北区百舌鳥梅町1丁,,135.2959848,34.33099508,,,,,,,"ニサンザイ古墳の北方約500mにあり、現在は城の山公園と名づけられた古墳公園になっています。一見するとただの土まんじゅうのようにしか見えませんが、昭和30年代までは周濠の跡も水田の畦にクッキリと残っていました。
もともとは前方部を西に向けた帆立貝形古墳で、昭和43年(1968年)からの土地区画整理事業の際に墳丘が著しく変形しましたが、その後発掘調査の成果をもとに公園として復元保存されました。墳丘は全長69m、後円部径約55.6m、高さ7m、前方部幅30.7mの規模で、葺石と埴輪列の存在が確認されています。前方部が削られるときには、墳丘中央に埋葬施設の可能性のある粘土の塊があったということです。",,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/76,
271403,34,大阪府,堺市,榎宝篋印塔,エノキホウキョウイントウ,,,堺市堺区榎元町2丁8,,135.2910083,34.34169583,,,,,,,"塔は花崗岩製で高さ約4.39m、三重の基壇の上に据えられた基礎石には碑文が、塔身の四方には種字(梵字)が刻まれています。昭和30年の解体修理で塔の内部から宝篋印陀羅尼経、塔建立の趣意書、寄進者の氏名・金額等を記した奉加帳など塔の由来を明らかにする多くの品々が見つかりました。慶安元年(1648年)に夢幻永海(むげんえいかい)という僧が、近在の人々に呼びかけ数年の歳月を費やして勧進し建立されたもので、この塔を路傍に据え置いて道を行き交う多くの人々と良縁を結びたいと記されています。
竹内街道と西高野街道との分岐点にも近く、江戸時代における交通の要であったこの場所に立つ榎宝篋印塔は、地域の人々の信仰対象であるというだけでなく、長旅に疲れた旅人や旅立ちに際して道中の無事を祈る人達の信仰を集めながら、350年もの間静かに人々の生活を見つめ続けてきたのです。",,南海高野線「堺東駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/34,
271403,57,大阪府,堺市,けやき通り,ケヤキドオリ,,,,,135.2924943,34.34237142,,,,,,,昭和40年(1965年)に沿道を魅力あるものにしようと、府道大阪中央環状線から大和高田線までの約1kmに約170本のケヤキが植えられました。平成13年(2001年)には地域の人たちが中心となって「けやき通りまちづくりの会」を発足し、人にやさしい道づくり、花づくり、地域交流などを行っています。,,,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/57,
271403,223,大阪府,堺市,吉川俵右衛門の顕彰碑,ヨシカワヒョウエモンノケンショウヒ,,,堺市堺区北波止町,,135.2748322,34.35008867,,,,,,,"吉川俵右衛門は宝永元年(1704年)の大和川の付替え以来、土砂がたまり船の出入りに支障をきたしていた堺港の修築に功績のあった人物です。俵右衛門は江戸浅草の商人でしたが、商用で訪れた港の様子に一念発起し、堺商人の協力もとりつけて寛政初年(1790年)頃に修築を開始します。多くの困難を乗り越え、文化7年(1810年)までのおよそ20年がかりで工事は完成し、現在の堺旧港の原型がこの時つくられました。
明治33年(1900年)俵右衛門の功績を称え、堺港をみおろす北波止町に顕彰碑が有志の手により建設され、2000年には顕彰碑周辺を整備し説明板をリニューアルしました。新しい堺旧港のシンボル「龍女神像」も間近で見ることができます。",,南海線「堺駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/223,
271403,328,大阪府,堺市,堺旧港,サカイキュウコウ,,,堺市堺区北波止町、大浜北町5丁など,,135.2745358,34.3502802,,,,,,,"中世に、天然の良港で海外貿易港として発展した堺港は、江戸時代の大和川の付け替えにより港の機能が衰退しました。その後、江戸の商人吉川俵右衛門などの働きで、築港・修理された港が現在の堺旧港の原型です。近世は、大浜公園を中心に水族館・公会堂・潮湯・料亭・海水浴・大魚夜市などアーバンリゾート地として賑わいましたが、台風、戦災、昭和32年からの臨海工業地帯造成により、昔の面影は失われました。
しかし、現地に現存する日本最古の木造洋式灯台である国指定史跡の旧堺燈台や、お台場など史跡の碑は数多く残っています。
近年、堺旧港周辺地区は平成12年に復元建設された龍女神像など、堺旧港親水プロムナードが整備され、ロマンが薫る堺の水辺として、憩いと交流の場となっています。",,南海線「堺駅」下車,"大浜公園駐車場：有料/乗用車265台(最初の2時間200円、以降1時間毎に100円、最大600円)、バス・大型3台(1日1,000円)",,,,,,,https://www.sakai-tcb.or.jp/spot/detail/328,
271403,52,大阪府,堺市,旧天王貯水池,キュウテンノウチョスイチ,,,堺市堺区中三国ヶ丘町3丁78,,135.2923506,34.3425955,,,,,,,明治43年(1910年)に建設され、約50年間上水道配水池の役割を担ってきました。当時最新の建材であったレンガを用い、正面入口には凱旋門風のデザインを採用するなど、そのデザインと施工技術の優秀さから価値の高い建物で、国の登録有形文化財になっています。,,南海高野線「堺東駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/52,
